Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR12336836,2020/7/30 7:49,2020/7/28 7:17,287589,158692502,0,551,138,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/012047/SRR12336836,SRX8836696,1_Ct10.7_AO,AMPLICON,RT-PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP273877,PRJNA649101,,649101,SRS7100042,SAMN15658994,simple,2697049,Severe acute respiratory syndrome coronavirus 2,1_Ct10.7_AO,,,,,,,no,,,,,INSTITUT DES AGENTS INFECTIEUX,SRA1104525,,public,333433D1E0DFC8BABBC02164897064FA,4D1291DE3A0A971973E9E25E350BC577
SRR12336825,2020/7/30 7:49,2020/7/28 7:18,316645,162464618,0,513,141,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/012047/SRR12336825,SRX8836707,20_Ct28.1_AO,AMPLICON,RT-PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP273877,PRJNA649101,,649101,SRS7100053,SAMN15659013,simple,2697049,Severe acute respiratory syndrome coronavirus 2,20_Ct28.1_AO,,,,,,,no,,,,,INSTITUT DES AGENTS INFECTIEUX,SRA1104525,,public,977650E3A5984289D4B4216DE4A5C4C5,488F62E0CEF1A8837A4468A7DC1894C7
SRR12336823,2020/7/30 7:49,2020/7/28 7:17,154841,78487393,0,506,68,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/012047/SRR12336823,SRX8836709,21_Ct29.9_AO,AMPLICON,RT-PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP273877,PRJNA649101,,649101,SRS7100055,SAMN15659014,simple,2697049,Severe acute respiratory syndrome coronavirus 2,21_Ct29.9_AO,,,,,,,no,,,,,INSTITUT DES AGENTS INFECTIEUX,SRA1104525,,public,2A3B5CACE5509F21D822048F809D54CC,35E2BED12C8779F6A2DC6C78ADFECD5D
SRR12336822,2020/7/30 7:49,2020/7/28 7:18,190936,93931964,0,491,82,,https://sra-download.ncbi.nlm.nih.gov/traces/sra52/SRR/012047/SRR12336822,SRX8836710,22_Ct32.4_AO,AMPLICON,RT-PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP273877,PRJNA649101,,649101,SRS7100056,SAMN15659015,simple,2697049,Severe acute respiratory syndrome coronavirus 2,22_Ct32.4_AO,,,,,,,no,,,,,INSTITUT DES AGENTS INFECTIEUX,SRA1104525,,public,536D1C5CF69B007B6F4BA452BCCBE237,4651FA3B41C3E28E7001454F6EE9CF75
SRR12336821,2020/7/30 7:49,2020/7/28 7:17,163279,76961854,0,471,67,,https://sra-download.ncbi.nlm.nih.gov/traces/sra75/SRR/012047/SRR12336821,SRX8836711,23_Ct33_AO,AMPLICON,RT-PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP273877,PRJNA649101,,649101,SRS7100057,SAMN15659016,simple,2697049,Severe acute respiratory syndrome coronavirus 2,23_Ct33_AO,,,,,,,no,,,,,INSTITUT DES AGENTS INFECTIEUX,SRA1104525,,public,961B9E782E25CD846E0762969434B0E8,AF7AE0839579548D955EF6EF04C4FB50
SRR12336820,2020/7/30 7:49,2020/7/28 7:17,206868,101694559,0,491,89,,https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/012047/SRR12336820,SRX8836712,24_Ct33.9_AO,AMPLICON,RT-PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP273877,PRJNA649101,,649101,SRS7100058,SAMN15659017,simple,2697049,Severe acute respiratory syndrome coronavirus 2,24_Ct33.9_AO,,,,,,,no,,,,,INSTITUT DES AGENTS INFECTIEUX,SRA1104525,,public,F51633B71911890FA1BA2887F7BCA7EF,638DA62204ABB2C8D26CD077A590C030
SRR12336835,2020/7/30 7:49,2020/7/28 7:17,119210,63171525,0,529,55,,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/012047/SRR12336835,SRX8836697,2_Ct14.5_AO,AMPLICON,RT-PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP273877,PRJNA649101,,649101,SRS7100043,SAMN15658995,simple,2697049,Severe acute respiratory syndrome coronavirus 2,2_Ct14.5_AO,,,,,,,no,,,,,INSTITUT DES AGENTS INFECTIEUX,SRA1104525,,public,CF72BE810F897C4C261E011E9061EE2B,951F5AA51FBF7A08DBB8E8C1D371EEB4
SRR12336824,2020/7/30 7:49,2020/7/28 7:17,289188,149302338,0,516,130,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/012047/SRR12336824,SRX8836708,3_Ct16.4_AO,AMPLICON,RT-PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP273877,PRJNA649101,,649101,SRS7100054,SAMN15658996,simple,2697049,Severe acute respiratory syndrome coronavirus 2,3_Ct16.4_AO,,,,,,,no,,,,,INSTITUT DES AGENTS INFECTIEUX,SRA1104525,,public,D819396357A30A7B19B0924221A48AB6,1003820A2C46711734340425506167AA
SRR12336813,2020/7/30 7:49,2020/7/28 7:17,216169,111299454,0,514,97,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/012047/SRR12336813,SRX8836719,4_Ct16.6_AO,AMPLICON,RT-PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP273877,PRJNA649101,,649101,SRS7100066,SAMN15658997,simple,2697049,Severe acute respiratory syndrome coronavirus 2,4_Ct16.6_AO,,,,,,,no,,,,,INSTITUT DES AGENTS INFECTIEUX,SRA1104525,,public,447857D3B50E56C903ACFB38D33192D2,6636B5E7DBEE4F650AACC88149DDF7B7
SRR12336802,2020/7/30 7:49,2020/7/28 7:17,321839,166406818,0,517,145,,https://sra-download.ncbi.nlm.nih.gov/traces/sra24/SRR/012047/SRR12336802,SRX8836730,5_Ct16.7_AO,AMPLICON,RT-PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP273877,PRJNA649101,,649101,SRS7100076,SAMN15658998,simple,2697049,Severe acute respiratory syndrome coronavirus 2,5_Ct16.7_AO,,,,,,,no,,,,,INSTITUT DES AGENTS INFECTIEUX,SRA1104525,,public,6CB500377EFBB412C4DAF8B853A1C3CF,86C48E3E4F633EF01130F37D0A53A526
SRR12336791,2020/7/30 7:49,2020/7/28 7:17,451511,233886927,0,518,204,,https://sra-download.ncbi.nlm.nih.gov/traces/sra8/SRR/012047/SRR12336791,SRX8836741,6_Ct17_AO,AMPLICON,RT-PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP273877,PRJNA649101,,649101,SRS7100087,SAMN15658999,simple,2697049,Severe acute respiratory syndrome coronavirus 2,6_Ct17_AO,,,,,,,no,,,,,INSTITUT DES AGENTS INFECTIEUX,SRA1104525,,public,D914FE1490F7922C4670967E7D14036F,EDD9BAF5E697C70ECC016AEC15B7343A
SRR12336780,2020/7/30 7:49,2020/7/28 7:18,2223718,1144114479,0,514,1013,,https://sra-download.ncbi.nlm.nih.gov/traces/sra62/SRR/012047/SRR12336780,SRX8836752,7_Ct17.6_AO,AMPLICON,RT-PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP273877,PRJNA649101,,649101,SRS7100098,SAMN15659000,simple,2697049,Severe acute respiratory syndrome coronavirus 2,7_Ct17.6_AO,,,,,,,no,,,,,INSTITUT DES AGENTS INFECTIEUX,SRA1104525,,public,C1F877C85FCE695B0491A0D0E48F7248,99826B944F76D8EB41D4DAD1CC6AA765
SRR12336769,2020/7/30 7:49,2020/7/28 7:18,2226512,1154191123,0,518,1022,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/012047/SRR12336769,SRX8836763,8_Ct17.7_AO,AMPLICON,RT-PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP273877,PRJNA649101,,649101,SRS7100110,SAMN15659001,simple,2697049,Severe acute respiratory syndrome coronavirus 2,8_Ct17.7_AO,,,,,,,no,,,,,INSTITUT DES AGENTS INFECTIEUX,SRA1104525,,public,D78820C3F01F71AEFB758242613850C8,7CC2D6DA5AB79296D730F4EECA3A7EE5
SRR12336758,2020/7/30 7:49,2020/7/28 7:17,229981,118091234,0,513,103,,https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/012047/SRR12336758,SRX8836774,9_Ct20_AO,AMPLICON,RT-PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP273877,PRJNA649101,,649101,SRS7100120,SAMN15659002,simple,2697049,Severe acute respiratory syndrome coronavirus 2,9_Ct20_AO,,,,,,,no,,,,,INSTITUT DES AGENTS INFECTIEUX,SRA1104525,,public,9229188BDAE524550398CD657061FA1D,28CF5E6C64BE5B6ED1BCEC22B54FA2D3
