Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR12228727,2020-07-15 13:54:32,2020-07-15 13:52:41,63067,32070490,0,508,28,,https://sra-download.ncbi.nlm.nih.gov/traces/sra62/SRR/011942/SRR12228727,SRX8737280,MN-MDH-144,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009879,SAMN15543603,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN-MDH-144,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099376,,public,78727CBDD54BAD5789F62E894FF73246,DBDAD15A76F8B5E1E85CCD1C753D8198
SRR12228726,2020-07-15 14:06:36,2020-07-15 14:05:57,76088,38534256,0,506,33,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/011942/SRR12228726,SRX8737281,MN-MDH-145,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009880,SAMN15543604,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN-MDH-145,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099376,,public,42BEA54C84DD39D6390C024F597329A5,5DEDFA0348683605450D1D80CFFD49E9
SRR12228725,2020-07-15 13:54:32,2020-07-15 13:52:29,60463,30687561,0,507,26,,https://sra-download.ncbi.nlm.nih.gov/traces/sra8/SRR/011942/SRR12228725,SRX8737282,MN-MDH-146,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009881,SAMN15543605,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN-MDH-146,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099376,,public,738105E57D96133565E8C14D9660C3F3,0A0662C03704789A5926C5FA0249D308
SRR12228722,2020-07-15 13:58:39,2020-07-15 13:57:48,63514,32132209,0,505,28,,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/011942/SRR12228722,SRX8737285,MN-MDH-147,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009884,SAMN15543607,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN-MDH-147,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099376,,public,C79582EBA7D8C07FBD06749C36812F5F,3EB8C31D5FF571E05BE186F2953250F6
SRR12228720,2020-07-15 13:52:14,2020-07-15 13:48:17,53816,27491609,0,510,24,,https://sra-download.ncbi.nlm.nih.gov/traces/sra12/SRR/011942/SRR12228720,SRX8737287,MN-MDH-149,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009886,SAMN15543609,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN-MDH-149,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099376,,public,03E8B72957B74021B1AB01EC7F30DC08,357FB4745478B5E41E376DFDF9C60EFC
SRR12229270,2020-07-15 15:14:10,2020-07-15 15:12:59,179964,91266777,0,507,77,,https://sra-download.ncbi.nlm.nih.gov/traces/sra74/SRR/011942/SRR12229270,SRX8737803,MN1-MDH1,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7010363,SAMN15544566,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN1-MDH1,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099446,,public,EC6CF92F223BCA445D1243790B7B0045,74B5357492716499973332613362A5E8
SRR12228747,2020-07-15 14:23:45,2020-07-15 14:23:11,54480,27796903,0,510,24,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/011942/SRR12228747,SRX8737260,MN124-MDH124,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009859,SAMN15543585,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN124-MDH124,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099376,,public,55D94472D4BFFD9272F08454B67B68AA,F4AD70B7901B9DC9BDA7A53D43FDAEC1
SRR12228746,2020-07-15 14:23:45,2020-07-15 14:22:47,47116,24078815,0,511,21,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/011942/SRR12228746,SRX8737261,MN128-MDH128,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009860,SAMN15543586,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN128-MDH128,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099376,,public,65ABF3F909287805801FF443AA6936FE,CE5C7E731B0214E6268A23785014C650
SRR12228739,2020-07-15 14:23:45,2020-07-15 14:22:38,59211,30227654,0,510,26,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/011942/SRR12228739,SRX8737268,MN129-MDH129,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009867,SAMN15543592,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN129-MDH129,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099376,,public,99C640C4EE6D61D8105E54054F9D3C3D,6F0B101CCE29E6B92C649C2C545E752D
SRR12228738,2020-07-15 14:23:45,2020-07-15 14:23:09,87290,44415346,0,508,38,,https://sra-download.ncbi.nlm.nih.gov/traces/sra68/SRR/011942/SRR12228738,SRX8737269,MN130-MDH130,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009868,SAMN15543593,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN130-MDH130,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099376,,public,4ECEA1150E072724FDEFAC598A6C03A0,3EBEC8AB6B35F8A4C14D1440BE4F3C08
SRR12228744,2020-07-15 14:23:45,2020-07-15 14:22:51,45756,23398815,0,511,20,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/011942/SRR12228744,SRX8737263,MN131-MDH131,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009862,SAMN15543587,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN131-MDH131,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099376,,public,9C75394C4A364CC3633188050C0F4716,D5E8D97C9F1EA10E83B87E65E9AB167D
SRR12228743,2020-07-15 14:23:45,2020-07-15 14:22:38,71119,36161872,0,508,31,,https://sra-download.ncbi.nlm.nih.gov/traces/sra5/SRR/011942/SRR12228743,SRX8737264,MN132-MDH132,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009863,SAMN15543588,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN132-MDH132,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099376,,public,ECFC3C812068EA08AAD6D385B1714AAE,F08C174F4FC1FCDD25C21CDC9F0D7D41
SRR12228742,2020-07-15 14:45:34,2020-07-15 14:45:19,80139,40931002,0,510,35,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/011942/SRR12228742,SRX8737265,MN133-MDH133,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009864,SAMN15543589,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN133-MDH133,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099376,,public,E47F898881164C8CD46749AB993DCCF7,A9E6B0D07EFF2C9F2A8E8203AC24C500
SRR12228741,2020-07-15 14:39:33,2020-07-15 14:38:42,91720,46728642,0,509,40,,https://sra-download.ncbi.nlm.nih.gov/traces/sra65/SRR/011942/SRR12228741,SRX8737266,MN134-MDH134,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009865,SAMN15543590,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN134-MDH134,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099376,,public,4A1582E4781FD619D89811A5151DBFA3,827696F58F95C0305347940319FD0A44
SRR12228740,2020-07-15 14:26:36,2020-07-15 14:24:30,78589,39984568,0,508,35,,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRR/011942/SRR12228740,SRX8737267,MN135-MDH135,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009866,SAMN15543591,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN135-MDH135,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099376,,public,5590FEDBC0A7A12A7E6E12AA18F64327,07E40618B0AD8EE92B6E77C84015FBA5
SRR12228737,2020-07-15 14:00:45,2020-07-15 13:59:33,52853,26880914,0,508,23,,https://sra-download.ncbi.nlm.nih.gov/traces/sra75/SRR/011942/SRR12228737,SRX8737270,MN136-MDH136,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009869,SAMN15543594,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN136-MDH136,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099376,,public,C7152FA613997761C0EA43C317D8C3AD,17ADA45DCEE4579B9BCF567191FB0CD4
SRR12229269,2020-07-15 15:14:10,2020-07-15 15:13:15,193420,102808050,0,531,88,,https://sra-download.ncbi.nlm.nih.gov/traces/sra4/SRR/011942/SRR12229269,SRX8737804,MN2-MDH2,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7010364,SAMN15544567,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN2-MDH2,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099446,,public,2F37470DA677830634BE9F6ECD26D3DA,9E2177E23EF95F1FA56D123F65751DCA
SRR12227951,2020-07-15 12:12:38,2020-07-15 12:11:52,42267,17599783,0,416,15,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/011941/SRR12227951,SRX8736521,MN25-MDH25,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009165,SAMN15543072,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN25-MDH25,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099346,,public,946CC6795C5A65BEA18CB42C1426C10E,7C8E7A8608A29959B5BE03ECC6802AA1
SRR12227950,2020-07-15 12:12:38,2020-07-15 12:11:55,74511,33750237,0,452,29,,https://sra-download.ncbi.nlm.nih.gov/traces/sra30/SRR/011941/SRR12227950,SRX8736522,MN26-MDH26,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009166,SAMN15543073,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN26-MDH26,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099346,,public,E93079BC7C182F4B03FBC10A332536BA,6750F829CAFEB7123A62BE7E11A15C3B
SRR12227939,2020-07-15 11:41:46,2020-07-15 11:41:01,97823,38604061,0,394,33,,https://sra-download.ncbi.nlm.nih.gov/traces/sra21/SRR/011941/SRR12227939,SRX8736533,MN29-MDH29,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009177,SAMN15543074,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN29-MDH29,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099346,,public,FBD0769CD3ED110923D3CC5CBE579266,D948D71DF9F2F33741673FC22D4AAF40
SRR12229268,2020-07-15 14:56:34,2020-07-15 14:54:16,146801,74978635,0,510,63,,https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/011942/SRR12229268,SRX8737805,MN3-MDH3,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7010365,SAMN15544568,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN3-MDH3,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099446,,public,FCE5DA79A24C39226AF18D9A4B85347F,B941C64CEF4BF59BC07074F4FDA8D84A
SRR12227938,2020-07-15 11:41:46,2020-07-15 11:40:41,55805,22853179,0,409,19,,https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/011941/SRR12227938,SRX8736534,MN30-MDH30,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009178,SAMN15543075,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN30-MDH30,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099346,,public,D64B328BBDE82D5A3C328F46E1434F0B,1955246A0E6643CE06A4C9CEEC8FE3AF
SRR12227937,2020-07-15 11:41:46,2020-07-15 11:40:58,37428,21961326,0,586,19,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/011941/SRR12227937,SRX8736535,MN31-MDH31,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009179,SAMN15543076,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN31-MDH31,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099346,,public,72A51BEFCE8B3153279A1ED2312A0BFC,242E27EED0AA593BC9C22E6A04A6C63A
SRR12227936,2020-07-15 12:12:38,2020-07-15 12:12:04,146148,84625110,0,579,74,,https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/011941/SRR12227936,SRX8736536,MN32-MDH32,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009180,SAMN15543077,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN32-MDH32,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099346,,public,DAF1A994EADBD7481A40DDCA4EE54E62,ADB8B3C3B605616D699891DEE099D190
SRR12227935,2020-07-15 11:41:46,2020-07-15 11:41:13,77647,45299849,0,583,39,,https://sra-download.ncbi.nlm.nih.gov/traces/sra68/SRR/011941/SRR12227935,SRX8736537,MN34-MDH34,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009181,SAMN15543078,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN34-MDH34,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099346,,public,B478E7A4E0C13C5AF9270EDBCDD2EC03,29D60C94E3B23D760828CD1D1CCEB585
SRR12227934,2020-07-15 12:24:54,2020-07-15 12:19:20,1345073,848194396,0,630,744,,https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/011941/SRR12227934,SRX8736538,MN35-MDH35,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009182,SAMN15543079,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN35-MDH35,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099346,,public,2D68BEAB0B5FAF3307C7204F0005304D,E0EDE29372A41AB93AF8295CCCA75388
SRR12227933,2020-07-15 11:41:46,2020-07-15 11:40:55,56294,33525091,0,595,29,,https://sra-download.ncbi.nlm.nih.gov/traces/sra10/SRR/011941/SRR12227933,SRX8736539,MN36-MDH36,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009183,SAMN15543080,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN36-MDH36,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099346,,public,6B42290402C980544055842BD4B8F3CD,40465AC6F8BACD56BBA8D0D98BCEB0CE
SRR12227932,2020-07-15 11:41:46,2020-07-15 11:41:22,161776,94542945,0,584,82,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/011941/SRR12227932,SRX8736540,MN38-MDH38,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009184,SAMN15543081,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN38-MDH38,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099346,,public,4B39C79C1014C808526475223350484A,0DB7A8F3C1747B60F9EBA45A59B27579
SRR12227949,2020-07-15 12:14:35,2020-07-15 12:12:54,382429,201184310,0,526,176,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/011941/SRR12227949,SRX8736523,MN39-MDH39,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009167,SAMN15543082,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN39-MDH39,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099346,,public,1E3CB70C983ADED77B588F0581CCA1FC,A761570A02BDADFFD5A195DA1D47C20B
SRR12136505,2020-07-06 09:38:16,2020-07-02 15:25:07,71486,29953588,0,419,25,,https://sra-download.ncbi.nlm.nih.gov/traces/sra77/SRR/011852/SRR12136505,SRX8657700,MN4-MDH4,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS6938962,SAMN15429080,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN4-MDH4,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1094034,,public,AB584AE195B0EEA2DE19A03183072F2C,569530D6EE18BD6CE813063B4DF7FC81
SRR12227948,2020-07-15 11:41:45,2020-07-15 11:41:19,109938,62249892,0,566,54,,https://sra-download.ncbi.nlm.nih.gov/traces/sra5/SRR/011941/SRR12227948,SRX8736524,MN40-MDH40,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009168,SAMN15543083,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN40-MDH40,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099346,,public,3CB4FFB3DED3858F10BC538303336AEB,57DD06037C7C462B0BD0F82640E14F59
SRR12227947,2020-07-15 11:41:45,2020-07-15 11:40:55,95052,54459045,0,572,47,,https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/011941/SRR12227947,SRX8736525,MN41-MDH41,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP269783,PRJNA628662,,628662,SRS7009169,SAMN15543084,simple,2697049,Severe acute respiratory syndrome coronavirus 2,MN41-MDH41,,,,,,,no,,,,,MINNESOTA DEPARTMENT OF HEALTH,SRA1099346,,public,1F10762C6747C250A5FA35EFBE690DD9,41534ACBD4E13413FDD490349AA56236
